fecha,hora,Nombre Producto,Precio,URL
08-05-2025,17:51,,No disponible,https://www.hiperlibertad.com.ar/azucar-ledesma-clasica-1-kg/p
08-05-2025,17:51,HARINA 000 FAVORITA VITA 1KG,800,https://www.hiperlibertad.com.ar/harina-000-favorita-con-vitaminas-x-1-kg/p
08-05-2025,17:51,ARROZ ALA LGO FINO X1KG,1999,https://www.hiperlibertad.com.ar/arroz-blanco-largo-fino-molinos-ala-1-kg/p
08-05-2025,17:51,BATATA X 500 G ECOMM,"949,5",https://www.hiperlibertad.com.ar/batata-x-500-g/p
08-05-2025,17:51,GALLETAS SURTIDO DIVERSIO 400G,1990,https://www.hiperlibertad.com.ar/galletitas-surtido-diversi-n-en-bolsa-400-g/p
08-05-2025,17:51,PAPA CEPILLADA X 1 KG21 ECOMM,"1249, 0",https://www.hiperlibertad.com.ar/papa-cepillada-x-1-kg/p
08-05-2025,17:51,PAN BAGUETTE X U.,989,https://www.hiperlibertad.com.ar/pan-baguete-x-unidad-2/p
08-05-2025,17:51,GALLETITAS SANDWICH MEDIATARDE X3 107 G.,1529,https://www.hiperlibertad.com.ar/galletitas-sandwich-mediatarde-x3-107-g/p
08-05-2025,17:51,CEBOLLA X 500 G ECOMM,"499,5",https://www.hiperlibertad.com.ar/cebolla-x-500-g/p
08-05-2025,17:51,"POLLO FRESCO X UN. (APROX. 2,5KG)",8290,https://www.hiperlibertad.com.ar/pollo-fresco-x-un-aprox-2-5kg/p
08-05-2025,17:51,HUEVO BLANCO MEDITERRANEA. X6U,"2205, 0",https://www.hiperlibertad.com.ar/huevo-blanco-mediterranea-x6u/p
08-05-2025,17:51,LECHE ENTERA LA SERENÍSIMA MULT VIT 3% SACHET X 1 LT,1766,https://www.hiperlibertad.com.ar/leche-entera-la-seren-sima-mult-vit-3-sachet-x-1-lt/p
08-05-2025,17:51,MANZANA COMERCIAL FRACCIONADA X KG.,"2699, 0",https://www.hiperlibertad.com.ar/manzana-roja-fraccionada-x-1kg/p
08-05-2025,17:51,SALAME MILAN LARIO FETEADO X 150 G.,3590,https://www.hiperlibertad.com.ar/salame-milan-lario-feteado-150g/p
08-05-2025,17:51,DULCE LECHE ILOLAY FLIARX400G,2390,https://www.hiperlibertad.com.ar/dulce-de-leche-clasico-ilolay-400-gr/p
08-05-2025,17:51,Queso crema Clásico Casancrem 290gr,4476,https://www.hiperlibertad.com.ar/queso-crema-cl-sico-casancrem-290gr-3/p
08-05-2025,17:51,MANTECA PRIMER PREMIO X100GR21,1580,https://www.hiperlibertad.com.ar/manteca-primer-premio-100gr/p
08-05-2025,17:51,YOGUR LSC ENTERO VAI X 900,"3159, 0",https://www.hiperlibertad.com.ar/yogur-bebible-vainilla-la-seren-sima-cl-sico-900gr-2/p
08-05-2025,17:51,"ACEITE NATURA X 1,5 L.",4210,https://www.hiperlibertad.com.ar/aceite-de-girasol-natura-1-5-lt/p
08-05-2025,17:51,MAYONESA NATURA DOY PACK X 250 G.,1049,https://www.hiperlibertad.com.ar/mayonesa-natura-250-cc/p
08-05-2025,17:51,VINAGRE VINO ALCAZAR X500 PET,1115,https://www.hiperlibertad.com.ar/vinagre-vino-alcazar-x-500ml/p
08-05-2025,17:51,CAFÉ CABRALES AL GRANO TORRADO MOLIDO X 500 Gr,10489,https://www.hiperlibertad.com.ar/caf-cabrales-al-grano-torrado-molido-x-500-gr/p
08-05-2025,17:51,YERBA CHAMIGO SIN TACC X 1 KG,"2939, 0",https://www.hiperlibertad.com.ar/yerba-chamigo-sin-tacc-x-1-kg/p
08-05-2025,17:51,SAL FINA CELUSAL X 500 G.,"1649, 0",https://www.hiperlibertad.com.ar/sal-final-celusal-paquete-500-gr/p
fecha,hora,Nombre Producto,Precio,URL
08-05-2025,17:52,PAN BAGUETTE X U.,989,https://www.hiperlibertad.com.ar/pan-baguete-x-unidad-2/p
08-05-2025,17:52,HARINA 000 FAVORITA VITA 1KG,800,https://www.hiperlibertad.com.ar/harina-000-favorita-con-vitaminas-x-1-kg/p
08-05-2025,17:52,GALLETITAS SANDWICH MEDIATARDE X3 107 G.,1529,https://www.hiperlibertad.com.ar/galletitas-sandwich-mediatarde-x3-107-g/p
08-05-2025,17:52,BATATA X 500 G ECOMM,"949,5",https://www.hiperlibertad.com.ar/batata-x-500-g/p
08-05-2025,17:52,PAPA CEPILLADA X 1 KG21 ECOMM,"1249, 0",https://www.hiperlibertad.com.ar/papa-cepillada-x-1-kg/p
08-05-2025,17:52,GALLETAS SURTIDO DIVERSIO 400G,1990,https://www.hiperlibertad.com.ar/galletitas-surtido-diversi-n-en-bolsa-400-g/p
08-05-2025,17:52,CEBOLLA X 500 G ECOMM,"499,5",https://www.hiperlibertad.com.ar/cebolla-x-500-g/p
08-05-2025,17:52,MANZANA COMERCIAL FRACCIONADA X KG.,"2699, 0",https://www.hiperlibertad.com.ar/manzana-roja-fraccionada-x-1kg/p
08-05-2025,17:52,"POLLO FRESCO X UN. (APROX. 2,5KG)",8290,https://www.hiperlibertad.com.ar/pollo-fresco-x-un-aprox-2-5kg/p
08-05-2025,17:52,DULCE LECHE ILOLAY FLIARX400G,2390,https://www.hiperlibertad.com.ar/dulce-de-leche-clasico-ilolay-400-gr/p
08-05-2025,17:52,,No disponible,https://www.hiperlibertad.com.ar/azucar-ledesma-clasica-1-kg/p
08-05-2025,17:52,SALAME MILAN LARIO FETEADO X 150 G.,3590,https://www.hiperlibertad.com.ar/salame-milan-lario-feteado-150g/p
08-05-2025,17:52,HUEVO BLANCO MEDITERRANEA. X6U,"2205, 0",https://www.hiperlibertad.com.ar/huevo-blanco-mediterranea-x6u/p
08-05-2025,17:52,MANTECA PRIMER PREMIO X100GR21,1580,https://www.hiperlibertad.com.ar/manteca-primer-premio-100gr/p
08-05-2025,17:52,YOGUR LSC ENTERO VAI X 900,"3159, 0",https://www.hiperlibertad.com.ar/yogur-bebible-vainilla-la-seren-sima-cl-sico-900gr-2/p
08-05-2025,17:52,Queso crema Clásico Casancrem 290gr,4476,https://www.hiperlibertad.com.ar/queso-crema-cl-sico-casancrem-290gr-3/p
08-05-2025,17:52,LECHE ENTERA LA SERENÍSIMA MULT VIT 3% SACHET X 1 LT,1766,https://www.hiperlibertad.com.ar/leche-entera-la-seren-sima-mult-vit-3-sachet-x-1-lt/p
08-05-2025,17:52,"ACEITE NATURA X 1,5 L.",4210,https://www.hiperlibertad.com.ar/aceite-de-girasol-natura-1-5-lt/p
08-05-2025,17:52,ARROZ ALA LGO FINO X1KG,1999,https://www.hiperlibertad.com.ar/arroz-blanco-largo-fino-molinos-ala-1-kg/p
08-05-2025,17:52,SAL FINA CELUSAL X 500 G.,"1649, 0",https://www.hiperlibertad.com.ar/sal-final-celusal-paquete-500-gr/p
08-05-2025,17:52,MAYONESA NATURA DOY PACK X 250 G.,1049,https://www.hiperlibertad.com.ar/mayonesa-natura-250-cc/p
08-05-2025,17:52,YERBA CHAMIGO SIN TACC X 1 KG,"2939, 0",https://www.hiperlibertad.com.ar/yerba-chamigo-sin-tacc-x-1-kg/p
08-05-2025,17:52,VINAGRE VINO ALCAZAR X500 PET,1115,https://www.hiperlibertad.com.ar/vinagre-vino-alcazar-x-500ml/p
08-05-2025,17:52,CAFÉ CABRALES AL GRANO TORRADO MOLIDO X 500 Gr,10489,https://www.hiperlibertad.com.ar/caf-cabrales-al-grano-torrado-molido-x-500-gr/p
